State,Pollster,Grade,Sample,Date,weight,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,link
California,Public Policy Institute of California,A/B,766  lv,2019-07-23 00:00:00,0.0,11,0,0,5,0,12,0,15,0,https://www.ppic.org/wp-content/uploads/ppic-statewide-survey-californians-and-the-environment-july-2019.pdf
US,Fox News/Beacon Research/Shaw & Co. Research,A-,455  lv,2019-07-23 00:00:00,0.0,33,0,2,5,3,15,1,12,3,https://www.foxnews.com/politics/fox-news-poll-july-25
US,YouGov,B-,600  lv,2019-07-23 00:00:00,0.0,25,0,2,6,1,13,1,18,2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf
South Carolina,Monmouth University,A+,405  lv,2019-07-22 00:00:00,0.1,39,0,2,5,1,10,2,9,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_sc_072519.pdf/
Ohio,Quinnipiac University,A,556  rv,2019-07-22 00:00:00,2.8,31,0,1,6,1,14,1,13,1,https://poll.qu.edu/ohio/release-detail?ReleaseID=3633
US,Morning Consult,B+,17285  lv,2019-07-21 00:00:00,0.0,33,0,2,5,1,18,1,14,2,https://morningconsult.com/2020-democratic-primary/
US,Swayable,-,1921  lv,2019-07-07 00:00:00,0.0,28,0,3,6,0,18,0,12,1,https://swayable.com/insights/primaries2019
US,Swayable,-,4004  a,2019-07-07 00:00:00,0.0,25,0,3,5,0,21,0,10,2,https://swayable.com/insights/primaries2019
Texas,YouGov,B-,838  lv,2019-07-18 00:00:00,0.0,27,0,0,4,1,12,0,16,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf
South Carolina,YouGov,B-,915  lv,2019-07-18 00:00:00,0.0,39,0,3,5,1,17,1,12,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf
New Hampshire,YouGov,B-,504  lv,2019-07-18 00:00:00,0.0,27,0,1,7,1,20,1,18,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf
Iowa,YouGov,B-,576  lv,2019-07-18 00:00:00,0.0,24,0,3,7,4,19,2,17,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf
California,YouGov,B-,1404  lv,2019-07-18 00:00:00,0.0,24,0,1,6,1,16,1,19,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h7ookmkwri/cbsnews_dems_20190721_final.pdf
Michigan,Climate Nexus,-,324  lv,2019-07-17 00:00:00,0.7,35,0,2,4,1,16,1,14,1,https://climatenexus.org/wp-content/uploads/Michigan-Poll-Toplines-PR1916.pdf
US,Harris Insights & Analytics,C+,910  rv,2019-07-17 00:00:00,0.0,26,0,2,4,1,14,1,9,1,https://scottrasmussen.com/crosstabs-july-15-17/
Tennessee,SurveyMonkey,D-,128  rv,2019-07-16 00:00:00,0.2,33,0,1,6,1,13,0,18,0,https://www.documentcloud.org/documents/6206545-NBC-News-SurveyMonkey-Tennessee-Poll-7-19.html
Mississippi,SurveyMonkey,D-,282  rv,2019-07-16 00:00:00,0.3,47,0,3,3,1,21,0,7,0,https://www.documentcloud.org/documents/6206542-NBC-News-SurveyMonkey-Mississippi-Poll-7-19.html
Georgia,SurveyMonkey,D-,402  rv,2019-07-16 00:00:00,0.3,31,0,2,5,2,12,0,13,4,https://www.documentcloud.org/documents/6206541-NBC-News-SurveyMonkey-Georgia-Poll-7-19.html
Alabama,SurveyMonkey,D-,257  rv,2019-07-16 00:00:00,0.3,36,0,2,5,0,15,0,9,1,https://www.documentcloud.org/documents/6206538-NBC-News-SurveyMonkey-Alabama-Poll-7-19.html
US,SurveyMonkey,D-,5548  rv,2019-07-16 00:00:00,0.6,25,0,3,8,1,16,0,16,2,https://www.surveymonkey.com/curiosity/nbc-newssurveymonkey-poll-2020-democrat-primary-post-debate-findings/
US,YouGov,B-,572  lv,2019-07-16 00:00:00,0.0,23,0,3,7,1,13,1,15,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xj7rpmvws8/econTabReport.pdf
California,Quinnipiac University,A,519  rv,2019-07-15 00:00:00,2.6,21,0,1,3,0,18,0,16,2,https://poll.qu.edu/california/release-detail?ReleaseID=2632
New Hampshire,University of New Hampshire,B,386  lv,2019-07-15 00:00:00,0.0,24,0,2,10,0,19,0,19,1,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1561&context=survey_center_polls
US,YouGov,B-,1097  lv,2019-07-14 00:00:00,0.0,25,0,1,6,0,16,0,23,2,https://view.publitas.com/perryundem-research-communication/perryundem-memo-on-democratic-primary-candidates-and-gender/page/9
Colorado,Public Policy Polling,B,561  v,2019-07-14 00:00:00,1.5,22,0,0,7,0,15,0,19,0,https://www.documentcloud.org/documents/6207605-Colorado-Prez-Senate-primary-poll.html
US,Morning Consult,B+,16504  lv,2019-07-14 00:00:00,0.0,32,0,2,5,1,19,0,14,2,https://morningconsult.com/2020-democratic-primary/
US,Harris Insights & Analytics,C+,446  rv,2019-07-13 00:00:00,0.0,29,0,1,1,1,16,0,9,0,https://thehill.com/hilltv/what-americas-thinking/453142-biden-slips-below-30-percent-among-2020-democrats
New Hampshire,St. Anselm,-,351  lv,2019-07-12 00:00:00,0.0,21,0,1,12,3,10,0,17,5,https://www.anselm.edu/sites/default/files/Documents/NHIOP/Polls/719%20Executive%20Summary.pdf
Missouri,Remington Research Group,C-,1122  lv,2019-07-11 00:00:00,0.0,43,0,0,5,0,4,0,15,0,https://moscout.com/s/MOSCOUT-DECK-071219.pptx
California,Change Research,C,1609  lv,2019-07-11 00:00:00,0.0,17,0,1,8,1,20,0,22,2,https://www.changeresearch.com/california-poll-july-9-11-2019
South Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,701  lv,2019-07-10 00:00:00,0.1,35,0,3,2,0,14,0,5,1,https://www.foxnews.com/politics/fox-news-poll-results-7-11-19
New Hampshire,Change Research,C,1084  lv,2019-07-09 00:00:00,0.1,19,0,1,13,1,20,0,22,1,https://www.changeresearch.com/new-hampshire-poll-july-6-9-2019
US,NBC News/Wall Street Journal,A/B,400  lv,2019-07-09 00:00:00,0.0,26,0,1,7,1,13,0,19,2,https://www.nbcnews.com/politics/2020-election/nbc-wsj-poll-biden-warren-top-2020-democratic-field-n1028971
US,YouGov,B-,592  lv,2019-07-09 00:00:00,0.0,22,0,1,5,1,11,0,17,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf
Wisconsin,Change Research,C,1261  lv,2019-07-04 00:00:00,0.0,18,0,3,15,1,19,0,19,1,https://www.changeresearch.com/wisconsin-poll-sept-29-oct-2
US,Emerson College,B-,481  lv,2019-07-08 00:00:00,0.0,30,0,2,5,1,15,0,15,3,http://emersonpolling.com/2019/07/08/july-national-poll-biden-extends-lead-in-democratic-primary-trump-closes-the-gap-in-the-general-election/
US,Morning Consult,B+,16599  lv,2019-07-07 00:00:00,0.0,31,0,2,6,1,19,0,13,1,https://morningconsult.com/2020-democratic-primary/
South Carolina,Change Research,C,421  lv,2019-07-04 00:00:00,0.0,27,0,6,6,0,16,0,15,1,https://docs.google.com/spreadsheets/d/1ymbocHDaQhK_kXU8VxIUdADKMZR3ZtDqjWUfuuk2GhA/edit
New Hampshire,Change Research,C,420  lv,2019-07-04 00:00:00,0.0,13,0,2,14,1,26,0,24,2,https://docs.google.com/spreadsheets/d/1ymbocHDaQhK_kXU8VxIUdADKMZR3ZtDqjWUfuuk2GhA/edit
Iowa,Change Research,C,420  lv,2019-07-04 00:00:00,0.0,16,0,1,25,1,16,0,18,1,https://docs.google.com/spreadsheets/d/1ymbocHDaQhK_kXU8VxIUdADKMZR3ZtDqjWUfuuk2GhA/edit
US,Ipsos,B+,1173  rv,2019-07-02 00:00:00,0.0,24,0,1,4,1,17,0,11,3,https://projects.fivethirtyeight.com/polls/20190709_National.pdf
US,YouGov,B-,631  lv,2019-07-02 00:00:00,0.0,21,0,2,9,1,10,0,18,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ggh3e3308/econTabReport.pdf
US,Ipsos,B+,1367  a,2019-07-02 00:00:00,0.0,22,0,1,3,0,16,0,9,2,https://projects.fivethirtyeight.com/polls/20190709_National.pdf
US,YouGov Blue/Data for Progress,-,1522  lv,2019-07-02 00:00:00,0.0,23,0,2,7,1,15,0,22,2,https://www.washingtonpost.com/politics/paloma/the-trailer/2019/07/02/the-trailer-an-exclusive-poll-on-how-the-debates-changed-the-primary/5d1a1e73a7a0a47d87c56f78
US,Change Research,C,1185  lv,2019-07-01 00:00:00,0.0,18,0,0,10,1,17,0,22,2,https://www.changeresearch.com/post-debate-poll-jun-28-jul-1-2019
Iowa,David Binder Research,-,600  lv,2019-07-01 00:00:00,0.0,17,0,2,10,4,12,0,20,1,http://www.focusonruralamerica.com/2019/07/03/july-2019-poll-results/
US,ABC News/Washington Post,A+,460  a,2019-07-01 00:00:00,0.0,29,0,1,4,2,23,0,11,1,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/
US,ABC News/Washington Post,A+,397  rv,2019-07-01 00:00:00,0.0,30,0,1,4,2,19,0,12,0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/
US,ABC News/Washington Post,A+,460  a,2019-07-01 00:00:00,0.0,25,0,0,3,1,18,0,9,1,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/
US,ABC News/Washington Post,A+,397  rv,2019-07-01 00:00:00,0.0,28,0,0,3,1,16,0,10,1,https://www.washingtonpost.com/context/washington-post-abc-news-poll-june-28-july-1-2019/23419a67-9e70-42e3-a96d-65d92555e29b/
US,Quinnipiac University,A,554  rv,2019-07-01 00:00:00,0.0,22,0,3,4,1,13,0,14,1,https://poll.qu.edu/national/release-detail?ReleaseID=2631
Iowa,Suffolk University,A-,500  lv,2019-07-01 00:00:00,0.1,24,0,2,6,2,9,0,13,1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2019/7_2_2019_marginals_pdftxt.pdf
US,Harris Insights & Analytics,C+,882  rv,2019-07-01 00:00:00,0.0,28,0,2,4,1,14,0,9,1,https://scottrasmussen.com/crosstabs-june-29-july-1/
California,Capitol Weekly,-,703  lv,2019-06-30 00:00:00,0.0,23,0,2,8,1,19,0,23,2,https://public.tableau.com/profile/capitol.weekly#!/vizhome/2020PrimaryTrackingSurvey_15626518585990/CA120POLLSTORY
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,41,0,0,0,0,0,0,40,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,449  rv,2019-06-30 00:00:00,0.0,33,0,2,6,0,15,0,9,1,https://thehill.com/hilltv/what-americas-thinking/451215-harris-surges-past-warren-to-claim-third-place-in-post-debate-poll
US,SSRS,A/B,656  rv,2019-06-30 00:00:00,0.0,22,0,3,4,2,14,0,15,1,https://cdn.cnn.com/cnn/2019/images/07/01/rel8a.-.democrats.and.healthcare.pdf
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,0,0,0,0,0,41,0,36,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,41,0,0,0,0,40,0,0,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,0,0,0,0,0,0,0,35,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,0,0,0,0,0,41,0,0,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,40,0,0,0,0,0,0,0,0,https://scottrasmussen.com/crosstabs-june-28-30-4/
US,Harris Insights & Analytics,C+,909  rv,2019-06-30 00:00:00,0.0,28,0,2,4,1,14,0,8,1,https://scottrasmussen.com/crosstabs-june-28-30/
US,Morning Consult,B+,2485  lv,2019-06-30 00:00:00,0.0,31,0,3,6,1,17,0,14,1,https://projects.fivethirtyeight.com/democratic-debate-poll/
US,Harris Insights & Analytics,C+,845  rv,2019-06-29 00:00:00,0.0,34,1,3,3,1,15,0,11,1,https://harvardharrispoll.com/wp-content/uploads/2019/07/HHP_June2019_RVs_Topline.pdf
US,Harris Insights & Analytics,C+,903  rv,2019-06-29 00:00:00,0.0,27,0,3,3,1,18,0,8,1,https://scottrasmussen.com/crosstabs-june-27-29/
US,Harris Insights & Analytics,C+,888  rv,2019-06-28 00:00:00,0.0,30,0,3,4,1,20,0,10,1,https://scottrasmussen.com/crosstabs-june-26-28/
US,Morning Consult,B+,2407  lv,2019-06-28 00:00:00,0.0,33,0,3,6,1,19,0,12,2,https://morningconsult.com/2020-democratic-primary/
US,Harris Insights & Analytics,C+,889  rv,2019-06-27 00:00:00,0.0,31,0,2,4,1,17,0,10,1,https://scottrasmussen.com/crosstabs-june-25-27/
US,Morning Consult,B+,2041  lv,2019-06-27 00:00:00,0.0,33,0,4,5,1,17,0,17,1,https://projects.fivethirtyeight.com/democratic-debate-poll/
US,YouGov Blue/Data for Progress,-,1402  lv,2019-06-26 00:00:00,0.0,30,0,2,7,1,16,0,24,2,https://www.dataforprogress.org/blog/2019/6/28/here-are-the-final-pre-debate-numbers
US,Harris Insights & Analytics,C+,892  rv,2019-06-26 00:00:00,0.0,29,0,1,3,1,17,0,9,1,https://scottrasmussen.com/pre-debate-poll-july-24-26/
US,Morning Consult,B+,7150  lv,2019-06-26 00:00:00,0.0,35,0,3,6,1,18,0,12,1,https://projects.fivethirtyeight.com/democratic-debate-poll/
US,Echelon Insights,-,484  rv,2019-06-25 00:00:00,0.0,56,0,0,0,0,0,0,26,0,http://echeloninsights.com/wp-content/uploads/Omnibus-June-2019_Dem-Primary-1.pdf
US,Echelon Insights,-,484  rv,2019-06-25 00:00:00,0.0,57,0,0,0,0,27,0,0,0,http://echeloninsights.com/wp-content/uploads/Omnibus-June-2019_Dem-Primary-1.pdf
US,Echelon Insights,-,484  rv,2019-06-25 00:00:00,0.0,32,0,2,9,1,15,0,11,1,http://echeloninsights.com/wp-content/uploads/Omnibus-June-2019_Dem-Primary-1.pdf
US,YouGov,B-,522  lv,2019-06-25 00:00:00,0.0,24,0,2,5,1,15,0,18,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/obzwo5cjei/econTabReport.pdf
Maine,Gravis Marketing,C+,243  rv,2019-06-24 00:00:00,0.6,25,0,3,8,0,15,0,17,5,http://orlando-politics.com/wp-content/uploads/2019/06/Maine-Jun-26-2019.pdf
US,McLaughlin & Associates,C/D,459  lv,2019-06-24 00:00:00,0.0,34,0,2,6,1,17,0,11,1,https://mclaughlinonline.com/pols/wp-content/uploads/2019/06/National-Monthly-Omnibus-June-Release.pdf
US,Emerson College,B-,457  lv,2019-06-24 00:00:00,0.0,34,0,3,6,1,27,0,14,1,http://emersonpolling.com/2019/06/24/june-national-poll-all-eyes-on-the-democratic-debates-biden-sanders-and-warren-separate-from-the-field/
Florida,St. Pete Polls,C+,2022  lv,2019-06-23 00:00:00,0.0,47,0,3,8,0,8,0,12,0,http://stpetepolls.org/files/StPetePolls_2019_State_DEM_Pres_June23_I63R.pdf
US,Morning Consult,B+,16188  lv,2019-06-23 00:00:00,0.0,38,0,3,7,1,19,0,13,2,https://morningconsult.com/2020-democratic-primary/
US,Change Research,C,1071  lv,2019-06-21 00:00:00,0.0,24,0,2,13,1,22,0,22,1,https://www.changeresearch.com/post-debate-poll-jun-28-jul-1-2019
Mississippi,Chism Strategies,-,523  lv,2019-06-21 00:00:00,0.8,50,0,2,2,1,7,0,7,0,http://www.millsaps.edu/_resources/documents/2019-june-millsaps-chism-pre-debate-survey.pdf
South Carolina,Change Research,C,308  lv,2019-06-20 00:00:00,0.0,39,0,5,11,0,13,0,15,2,https://docs.google.com/spreadsheets/d/1LqfkQsESsQYMT7dpYqsRX4RRcJoX_uTjq-WgUOJPVh8/edit
New Hampshire,Change Research,C,308  lv,2019-06-20 00:00:00,0.0,24,0,0,14,1,28,0,21,1,https://docs.google.com/spreadsheets/d/1LqfkQsESsQYMT7dpYqsRX4RRcJoX_uTjq-WgUOJPVh8/edit
Iowa,Change Research,C,308  lv,2019-06-20 00:00:00,0.0,27,0,5,17,2,18,0,20,1,https://docs.google.com/spreadsheets/d/1LqfkQsESsQYMT7dpYqsRX4RRcJoX_uTjq-WgUOJPVh8/edit
US,Park Street Strategies,-,600  lv,2019-06-04 00:00:00,0.8,32,0,1,7,2,15,0,13,1,https://www.scribd.com/document/413642865/Read-Park-Strategies-survey
US,Swayable,-,977  lv,2019-06-03 00:00:00,0.0,40,0,4,6,1,20,0,7,0,https://swayable.com/insights/primaries2019
US,Swayable,-,1961  a,2019-06-03 00:00:00,0.0,36,0,3,5,2,22,0,6,1,https://swayable.com/insights/primaries2019
US,YouGov,B-,576  lv,2019-06-18 00:00:00,0.0,26,0,2,9,1,13,0,14,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf
Florida,Change Research,C,1130  lv,2019-06-17 00:00:00,1.0,33,0,2,15,2,20,0,15,3,https://www.changeresearch.com/florida-poll-june-16-17-2019
US,Monmouth University,A+,306  rv,2019-06-17 00:00:00,0.0,32,0,2,5,1,14,0,15,2,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_061919.pdf/
Florida,Quinnipiac University,A,417  rv,2019-06-17 00:00:00,2.1,41,0,1,8,1,14,0,12,0,https://poll.qu.edu/national/release-detail?ReleaseID=2629
US,Morning Consult,B+,17226  lv,2019-06-16 00:00:00,0.0,38,0,3,7,1,19,0,11,1,https://morningconsult.com/2020-democratic-primary/
US,Suffolk University,A-,385  lv,2019-06-15 00:00:00,0.0,30,0,2,9,0,15,0,10,1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/6_19_2019_marginals_pdftxt.pdf
US,Harris Insights & Analytics,C+,424  rv,2019-06-15 00:00:00,0.0,35,0,3,4,1,13,0,7,0,https://thehill.com/hilltv/what-americas-thinking/448910-poll-leads-Sanders-by-22-points
South Carolina,Change Research,C,933  lv,2019-06-14 00:00:00,0.0,37,0,5,11,1,9,0,17,3,https://www.changeresearch.com/south-carolina-poll-june-11-14-2019
US,WPA Intelligence (WPAi),B/C,1000  lv,2019-06-13 00:00:00,1.3,35,0,3,8,1,14,0,10,1,https://cdn.clubforgrowth.org/wp-content/uploads/2019/06/CFGp-WPAi-DEM-Primary-Poll-June-2019.pdf
South Carolina,YouGov,B-,559  lv,2019-06-12 00:00:00,0.0,45,0,4,6,1,18,0,8,1,https://drive.google.com/file/d/0ByVu4fDHYJgVNFB2S3h5MUQzUzVDNjBQaExTdkZDQ0RGcTU4/view
New Hampshire,YouGov,B-,448  lv,2019-06-12 00:00:00,0.0,33,0,3,10,1,20,0,17,1,https://drive.google.com/file/d/0ByVu4fDHYJgVSm5SVnVXZHBkOVpPQXpXX0pPWF9YSHhVb1g0/view
Iowa,YouGov,B-,441  lv,2019-06-12 00:00:00,0.0,30,0,3,11,4,22,0,12,0,https://drive.google.com/file/d/0ByVu4fDHYJgVSm5SVnVXZHBkOVpPQXpXX0pPWF9YSHhVb1g0/view
US,Fox News/Beacon Research/Shaw & Co. Research,A-,449  lv,2019-06-12 00:00:00,0.0,32,0,3,8,2,13,0,9,2,https://www.foxnews.com/politics/fox-news-poll-6-16
Minnesota,Change Research,C,772  lv,2019-06-12 00:00:00,0.9,20,0,1,11,16,19,0,21,2,https://www.changeresearch.com/minnesota-poll-june-8-12-2019
Florida,Climate Nexus,-,676  rv,2019-06-11 00:00:00,0.7,32,0,2,6,1,16,0,10,2,https://climatenexus.org/wp-content/uploads/Florida-Poll-Toplines-6_17_19.pdf
Nevada,Monmouth University,A+,370  lv,2019-06-11 00:00:00,2.6,36,0,2,7,1,13,0,19,2,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_nv_061219.pdf/
US,YouGov,B-,513  lv,2019-06-11 00:00:00,0.0,26,0,2,8,1,12,0,16,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf
California,"University of California, Berkeley",B/C,2131  lv,2019-06-10 00:00:00,0.0,22,0,1,10,1,17,0,18,1,https://escholarship.org/uc/item/1g43j6tj
US,Change Research,C,1621  lv,2019-06-10 00:00:00,0.0,26,0,1,14,1,21,0,19,1,https://www.changeresearch.com/climate-change-poll-june-5-10-2019
US,Quinnipiac University,A,503  rv,2019-06-10 00:00:00,0.0,30,0,1,8,1,19,0,15,1,https://poll.qu.edu/national/release-detail?ReleaseID=2627
Texas,YouGov,B-,483  lv,2019-06-09 00:00:00,0.0,23,0,1,8,1,12,0,14,0,https://www.texastribune.org/2019/06/17/trump-reelection-50-50-biden-orourke-lead-democrats-ut-tt-poll/
Massachusetts,Suffolk University,A-,370  lv,2019-06-09 00:00:00,0.1,22,0,1,8,0,6,0,10,1,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/massachusetts2/2019/6_11_2019_marginals_pdftxt.pdf
US,Morning Consult,B+,17012  lv,2019-06-09 00:00:00,0.0,37,0,3,7,2,19,0,11,1,https://morningconsult.com/2020-democratic-primary/
Virginia,Hampton University,B/C,1126  rv,2019-06-06 00:00:00,1.2,36,0,2,11,0,17,0,13,1,http://news.hamptonu.edu/release/Nationally-Recognized-Hampton-University-Center-for-Public-Policy%27s-Latest-Poll-Shows-Biden-Leads-Crowded-Democratic-Presidential-Nominee-Pack
New York,Siena College,A-,385  rv,2019-06-06 00:00:00,0.0,0,0,0,0,0,0,0,0,0,https://scri.siena.edu/wp-content/uploads/2019/06/SNY0619-Crosstabs061019.pdf
Iowa,Selzer & Co.,A+,600  lv,2019-06-05 00:00:00,0.1,24,0,1,14,2,16,0,15,1,https://cdn.cnn.com/cnn/2019/images/06/07/top2_ia_saturday.pdf
US,Ipsos,B+,2271  rv,2019-06-05 00:00:00,0.0,31,0,2,5,2,14,0,9,1,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf
US,Ipsos,B+,2525  a,2019-06-05 00:00:00,0.0,30,0,2,5,1,15,0,8,1,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf
US,Avalanche Strategy,-,1109  lv,2019-06-03 00:00:00,0.1,29,0,0,13,0,17,0,16,0,https://www.avalanchestrategy.com/electability
Texas,Change Research,C,1218  lv,2019-06-03 00:00:00,1.0,24,0,1,8,1,13,0,12,1,https://www.changeresearch.com/texas-poll-may-30-june-3-2019
California,Capitol Weekly,-,951  lv,2019-05-31 00:00:00,0.0,29,0,2,9,1,22,0,11,0,https://public.tableau.com/profile/capitol.weekly#!/vizhome/2020PrimaryTrackingSurvey_15626518585990/CA120POLLSTORY
Texas,Quinnipiac University,A,407  rv,2019-06-04 00:00:00,0.2,30,0,1,3,0,15,0,11,1,https://poll.qu.edu/texas/release-detail?ReleaseID=2625
US,YouGov,B-,550  lv,2019-06-04 00:00:00,0.0,27,0,2,9,1,16,0,11,1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf
North Carolina,Emerson College,B-,397  lv,2019-06-03 00:00:00,1.0,39,0,1,8,1,22,0,15,1,http://emersonpolling.com/2019/06/04/north-carolina-2020-biden-with-early-lead-on-trump-and-democratic-primary-field/
US,Morning Consult,B+,16587  lv,2019-06-02 00:00:00,0.0,38,0,3,7,1,19,0,10,1,https://morningconsult.com/2020-democratic-primary/
US,Harris Insights & Analytics,C+,431  rv,2019-06-02 00:00:00,0.0,35,0,3,8,1,16,0,5,0,https://thehill.com/hilltv/what-americas-thinking/446652-biden-remains-well-in-front-of-democratic-pack-with-35-percent
Wisconsin,Zogby Interactive/JZ Analytics,C,238  lv,2019-05-29 00:00:00,0.5,28,0,2,7,3,13,0,14,0,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
South Carolina,Zogby Interactive/JZ Analytics,C,183  lv,2019-05-29 00:00:00,0.1,36,0,4,7,0,13,0,12,0,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
Pennsylvania,Zogby Interactive/JZ Analytics,C,246  lv,2019-05-29 00:00:00,0.5,46,0,2,9,0,15,0,8,1,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
Ohio,Zogby Interactive/JZ Analytics,C,222  lv,2019-05-29 00:00:00,0.5,29,0,3,6,1,19,0,12,3,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
Michigan,Zogby Interactive/JZ Analytics,C,268  lv,2019-05-29 00:00:00,0.6,27,0,1,9,1,18,0,8,2,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
Florida,Zogby Interactive/JZ Analytics,C,228  lv,2019-05-29 00:00:00,0.5,34,0,2,6,1,18,0,7,1,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
Arizona,Zogby Interactive/JZ Analytics,C,197  lv,2019-05-29 00:00:00,0.5,35,0,2,6,0,16,0,10,0,https://projects.fivethirtyeight.com/polls/20190615_National.xlsx
US,SSRS,A/B,412  rv,2019-05-31 00:00:00,0.0,32,0,3,5,2,18,0,7,1,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf
US,Harris Insights & Analytics,C+,471  rv,2019-05-30 00:00:00,0.0,36,1,3,5,0,17,0,5,1,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Topline.pdf
US,Harris Insights & Analytics,C+,881  rv,2019-05-30 00:00:00,0.0,0,0,0,0,0,42,0,0,0,https://scottrasmussen.com/crosstabs-may-28-30/
US,Harris Insights & Analytics,C+,881  rv,2019-05-30 00:00:00,0.0,41,0,0,0,0,0,0,0,0,https://scottrasmussen.com/crosstabs-may-28-30/
US,Harris Insights & Analytics,C+,881  rv,2019-05-30 00:00:00,0.0,43,0,0,0,0,41,0,0,0,https://scottrasmussen.com/crosstabs-may-28-30/
US,Harris Insights & Analytics,C+,881  rv,2019-05-30 00:00:00,0.0,0,0,0,0,0,37,0,40,0,https://scottrasmussen.com/crosstabs-may-28-30/
US,Harris Insights & Analytics,C+,881  rv,2019-05-30 00:00:00,0.0,39,0,0,0,0,0,0,41,0,https://scottrasmussen.com/crosstabs-may-28-30/
California,Change Research,C,1649  lv,2019-05-28 00:00:00,0.0,30,0,1,12,0,23,0,12,1,https://www.changeresearch.com/california-poll-may-25-28-2019
US,Morning Consult,B+,16368  lv,2019-05-26 00:00:00,0.0,38,0,3,7,1,20,0,9,1,https://morningconsult.com/2020-democratic-primary/
US,Harris Insights & Analytics,C+,881  rv,2019-05-25 00:00:00,0.0,33,0,3,5,1,15,0,7,1,https://scottrasmussen.com/crosstabs-may-23-25/
South Carolina,Tel Opinion Research,B/C,600  lv,2019-05-24 00:00:00,0.0,37,0,2,3,0,10,0,8,0,https://docs.wixstatic.com/ugd/2e96a7_f06831243ccb412695c7e2a6bf887f1d.pdf
