race,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,poll_id,question_id
2020D,Florida,1/27/20,Amy Klobuchar,6/7/19,6/11/19,Climate Nexus,676,rv,0.6559481,0.0978829,1,1.232281,3.114801,58537,98299
2020D,Florida,1/27/20,Elizabeth Warren,6/7/19,6/11/19,Climate Nexus,676,rv,0.6559481,0.0933241,10,10.16534,12.74464,58537,98299
2020D,Florida,1/27/20,Bernard Sanders,6/7/19,6/11/19,Climate Nexus,676,rv,0.6559481,0.0933241,16,16.47153,20.83964,58537,98299
2020D,Florida,1/27/20,Joseph R. Biden Jr.,6/7/19,6/11/19,Climate Nexus,676,rv,0.6559481,0.0933241,32,32.55515,29.30175,58537,98299
2020D,Iowa,1/27/20,Pete Buttigieg,7/23/19,7/25/19,Optimus,630,lv,0.6545123,0,7.2,7.156036,8.849308,58761,99853
2020D,Iowa,1/27/20,Andrew Yang,7/23/19,7/25/19,Optimus,630,lv,0.6545123,0,0.2,0.4261157,2.601654,58761,99853
2020D,Iowa,1/27/20,Elizabeth Warren,7/23/19,7/25/19,Optimus,630,lv,0.6545123,0,23.4,22.20447,21.63193,58761,99853
2020D,Iowa,1/27/20,Bernard Sanders,7/23/19,7/25/19,Optimus,630,lv,0.6545123,0,10.9,13.91484,18.98479,58761,99853
2020D,Iowa,1/27/20,Joseph R. Biden Jr.,7/23/19,7/25/19,Optimus,630,lv,0.6545123,0,22.9,22.72437,23.18723,58761,99853
2020D,National,1/27/20,Andrew Yang,4/8/19,4/14/19,Morning Consult,12550,lv,0.653796,0,1,0.7635572,,57891,94117
2020D,National,1/27/20,Pete Buttigieg,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,1,1.00386,,57622,93422
2020D,National,1/27/20,Tulsi Gabbard,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,1,0.8651938,,57622,93422
2020D,National,1/27/20,John K. Delaney,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,0,-0.5141946,,57622,93422
2020D,National,1/27/20,Amy Klobuchar,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,3,3.037404,,57622,93422
2020D,National,1/27/20,Elizabeth Warren,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,7,7.286083,,57622,93422
2020D,National,1/27/20,Bernard Sanders,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,27,22.85402,,57622,93422
2020D,National,1/27/20,Joseph R. Biden Jr.,2/25/19,3/3/19,Morning Consult,12560,lv,0.6537341,0,31,26.54651,,57622,93422
2020D,South Carolina,1/27/20,Pete Buttigieg,5/6/19,5/9/19,Change Research,595,lv,0.6521536,0,8,4.503473,4.858634,58051,94434
2020D,South Carolina,1/27/20,Amy Klobuchar,5/6/19,5/9/19,Change Research,595,lv,0.6521536,0,1,1.034435,2.574789,58051,94434
2020D,South Carolina,1/27/20,Elizabeth Warren,5/6/19,5/9/19,Change Research,595,lv,0.6521536,0,8,5.307488,10.12912,58051,94434
2020D,South Carolina,1/27/20,Bernard Sanders,5/6/19,5/9/19,Change Research,595,lv,0.6521536,0,15,11.85518,15.68178,58051,94434
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,5/6/19,5/9/19,Change Research,595,lv,0.6521536,0,46,50.72483,43.97126,58051,94434
2020D,National,1/27/20,Pete Buttigieg,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,5,5.005549,,57843,94008
2020D,National,1/27/20,Tulsi Gabbard,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,1,0.8651938,,57843,94008
2020D,National,1/27/20,John K. Delaney,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,1,0.412769,,57843,94008
2020D,National,1/27/20,Amy Klobuchar,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,2,2.034009,,57843,94008
2020D,National,1/27/20,Elizabeth Warren,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,7,7.286083,,57843,94008
2020D,National,1/27/20,Bernard Sanders,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,23,19.1367,,57843,94008
2020D,National,1/27/20,Joseph R. Biden Jr.,4/1/19,4/7/19,Morning Consult,13644,lv,0.6516078,0,32,27.49254,,57843,94008
2020D,National,1/27/20,Michael F. Bennet,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,0,-0.0778346,,58190,94761
2020D,National,1/27/20,Pete Buttigieg,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,9,8.121647,,58190,94761
2020D,National,1/27/20,Tulsi Gabbard,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,1,0.6102668,,58190,94761
2020D,National,1/27/20,Andrew Yang,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,1,1.419798,,58190,94761
2020D,National,1/27/20,John K. Delaney,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,1,0.849428,,58190,94761
2020D,National,1/27/20,Amy Klobuchar,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,1,1.136393,,58190,94761
2020D,National,1/27/20,Elizabeth Warren,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,11,8.618308,,58190,94761
2020D,National,1/27/20,Bernard Sanders,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,16,16.09168,,58190,94761
2020D,National,1/27/20,Joseph R. Biden Jr.,6/2/19,6/4/19,YouGov,550,lv,0.6515054,0,27,27.52394,,58190,94761
2020D,National,1/27/20,Michael F. Bennet,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,0,0.1684097,,58803,100195
2020D,National,1/27/20,Pete Buttigieg,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,6,5.587034,,58803,100195
2020D,National,1/27/20,Tulsi Gabbard,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,1,1.420179,,58803,100195
2020D,National,1/27/20,Andrew Yang,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,0,0.3696329,,58803,100195
2020D,National,1/27/20,John K. Delaney,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,0,0.0829158,,58803,100195
2020D,National,1/27/20,Amy Klobuchar,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,1,1.053955,,58803,100195
2020D,National,1/27/20,Elizabeth Warren,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,17,15.15414,,58803,100195
2020D,National,1/27/20,Bernard Sanders,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,12,14.03004,,58803,100195
2020D,National,1/27/20,Joseph R. Biden Jr.,7/25/19,8/1/19,IBD/TIPP,350,rv,0.6501004,0,30,29.74436,,58803,100195
2020D,National,1/27/20,Michael Bloomberg,11/24/19,11/26/19,YouGov,550,lv,0.6500268,0,3,4.172143,,62982,114028
2020D,California,1/27/20,Tulsi Gabbard,12/3/19,12/7/19,Capitol Weekly,581,lv,0.6484075,0.1169259,4,3.496771,3.060342,63112,115121
2020D,National,1/27/20,Michael F. Bennet,5/20/19,5/26/19,Morning Consult,16368,lv,0.648266,0,1,0.6168683,,58150,94633
2020D,National,1/27/20,Michael F. Bennet,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,1,0.5465297,,58689,99476
2020D,National,1/27/20,Pete Buttigieg,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,8,6.554483,,58689,99476
2020D,National,1/27/20,Tulsi Gabbard,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,1,0.9422798,,58689,99476
2020D,National,1/27/20,Andrew Yang,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,2,1.695197,,58689,99476
2020D,National,1/27/20,John K. Delaney,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,0,0.1407915,,58689,99476
2020D,National,1/27/20,Amy Klobuchar,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,1,1.08025,,58689,99476
2020D,National,1/27/20,Elizabeth Warren,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,16,14.99205,,58689,99476
2020D,National,1/27/20,Bernard Sanders,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,16,14.98009,,58689,99476
2020D,National,1/27/20,Joseph R. Biden Jr.,7/2/19,7/16/19,SurveyMonkey,5548,rv,0.6482445,0,25,26.4265,,58689,99476
2020D,National,1/27/20,Michael F. Bennet,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,1,0.6168683,,59481,102133
2020D,National,1/27/20,Pete Buttigieg,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,5,5.005549,,59481,102133
2020D,National,1/27/20,Tulsi Gabbard,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,1,0.8651938,,59481,102133
2020D,National,1/27/20,Andrew Yang,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,3,2.709178,,59481,102133
2020D,National,1/27/20,Tom Steyer,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,1,0.4540243,,59481,102133
2020D,National,1/27/20,John K. Delaney,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,1,0.412769,,59481,102133
2020D,National,1/27/20,Amy Klobuchar,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,1,1.030454,,59481,102133
2020D,National,1/27/20,Elizabeth Warren,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,16,16.40923,,59481,102133
2020D,National,1/27/20,Bernard Sanders,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,20,16.37893,,59481,102133
2020D,National,1/27/20,Joseph R. Biden Jr.,8/26/19,9/1/19,Morning Consult,16736,lv,0.6480661,0,32,27.49254,,59481,102133
2020D,National,1/27/20,Pete Buttigieg,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,7,6.521187,,58065,94661
2020D,National,1/27/20,Tulsi Gabbard,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,1,0.7886025,,58065,94661
2020D,National,1/27/20,Andrew Yang,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,2,2.002432,,58065,94661
2020D,National,1/27/20,John K. Delaney,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,1,0.8400223,,58065,94661
2020D,National,1/27/20,Amy Klobuchar,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,2,1.819378,,58065,94661
2020D,National,1/27/20,Elizabeth Warren,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,6,7.600286,,58065,94661
2020D,National,1/27/20,Bernard Sanders,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,15,14.84195,,58065,94661
2020D,National,1/27/20,Joseph R. Biden Jr.,5/2/19,5/9/19,Zogby Interactive/JZ Analytics,463,lv,0.6477178,0,37,35.30887,,58065,94661
2020D,National,1/27/20,Michael F. Bennet,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,1,0.6168683,,62557,112703
2020D,National,1/27/20,Pete Buttigieg,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,7,7.006294,,62557,112703
2020D,National,1/27/20,Tulsi Gabbard,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,2,1.849385,,62557,112703
2020D,National,1/27/20,Andrew Yang,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,3,2.709178,,62557,112703
2020D,National,1/27/20,Tom Steyer,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,1,0.4540243,,62557,112703
2020D,National,1/27/20,John K. Delaney,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,1,0.412769,,62557,112703
2020D,National,1/27/20,Amy Klobuchar,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,2,2.034009,,62557,112703
2020D,National,1/27/20,Elizabeth Warren,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,20,20.45174,,62557,112703
2020D,National,1/27/20,Bernard Sanders,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,20,16.37893,,62557,112703
2020D,National,1/27/20,Joseph R. Biden Jr.,10/28/19,11/3/19,Morning Consult,16071,lv,0.6472806,0,32,27.49254,,62557,112703
2020D,National,1/27/20,Michael F. Bennet,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,0,0.1874747,,59607,102926
2020D,National,1/27/20,Pete Buttigieg,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,7,5.635415,,59607,102926
2020D,National,1/27/20,Tulsi Gabbard,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,2,1.396553,,59607,102926
2020D,National,1/27/20,Andrew Yang,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,2,2.139505,,59607,102926
2020D,National,1/27/20,Tom Steyer,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,1,1.151824,,59607,102926
2020D,National,1/27/20,John K. Delaney,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,0,0.1658501,,59607,102926
2020D,National,1/27/20,Amy Klobuchar,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,1,1.249451,,59607,102926
2020D,National,1/27/20,Elizabeth Warren,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,30,24.44679,,59607,102926
2020D,National,1/27/20,Bernard Sanders,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,14,14.30734,,59607,102926
2020D,National,1/27/20,Joseph R. Biden Jr.,9/13/19,9/16/19,Civiqs,1291,lv,0.6469038,0,24,27.37459,,59607,102926
2020D,Texas,1/27/20,Michael F. Bennet,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,0.8090947,0.9235337,59523,102366
2020D,Texas,1/27/20,Pete Buttigieg,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,1.572815,3.120323,59523,102366
2020D,Texas,1/27/20,Tulsi Gabbard,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,1.060991,1.030932,59523,102366
2020D,Texas,1/27/20,Andrew Yang,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,1.194314,2.636435,59523,102366
2020D,Texas,1/27/20,Tom Steyer,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,0.8561447,2.507116,59523,102366
2020D,Texas,1/27/20,John K. Delaney,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,1,0.86427,0.8582783,59523,102366
2020D,Texas,1/27/20,Amy Klobuchar,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,0,0.2508805,2.080827,59523,102366
2020D,Texas,1/27/20,Elizabeth Warren,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,12,12.47941,9.920834,59523,102366
2020D,Texas,1/27/20,Bernard Sanders,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,13,12.93997,17.00817,59523,102366
2020D,Texas,1/27/20,Joseph R. Biden Jr.,8/31/19,9/6/19,Univision/University of Houston/Latino Decisions/North Star Opinion Research,552,lv,0.6465954,0.0922306,20,21.32928,21.42374,59523,102366
2020D,National,1/27/20,Michael F. Bennet,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,1,0.9106805,,60066,104354
2020D,National,1/27/20,Pete Buttigieg,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,8,7.467635,,60066,104354
2020D,National,1/27/20,Tulsi Gabbard,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,0,0.1903479,,60066,104354
2020D,National,1/27/20,Andrew Yang,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,2,2.156631,,60066,104354
2020D,National,1/27/20,Tom Steyer,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,2,2.343932,,60066,104354
2020D,National,1/27/20,John K. Delaney,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,0,0.1516795,,60066,104354
2020D,National,1/27/20,Amy Klobuchar,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,2,1.860446,,60066,104354
2020D,National,1/27/20,Elizabeth Warren,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,30,28.14796,,60066,104354
2020D,National,1/27/20,Bernard Sanders,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,11,12.08078,,60066,104354
2020D,National,1/27/20,Joseph R. Biden Jr.,10/11/19,10/13/19,Quinnipiac University,505,rv,0.6458542,0,27,26.68323,,60066,104354
2020D,National,1/27/20,Michael F. Bennet,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,1,0.6168683,,59440,101786
2020D,National,1/27/20,Pete Buttigieg,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,5,5.005549,,59440,101786
2020D,National,1/27/20,Tulsi Gabbard,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,1,0.8651938,,59440,101786
2020D,National,1/27/20,Andrew Yang,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,2,1.735754,,59440,101786
2020D,National,1/27/20,Tom Steyer,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,1,0.4540243,,59440,101786
2020D,National,1/27/20,John K. Delaney,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,1,0.412769,,59440,101786
2020D,National,1/27/20,Amy Klobuchar,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,1,1.030454,,59440,101786
2020D,National,1/27/20,Elizabeth Warren,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,15,15.39753,,59440,101786
2020D,National,1/27/20,Bernard Sanders,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,20,16.37893,,59440,101786
2020D,National,1/27/20,Joseph R. Biden Jr.,8/19/19,8/25/19,Morning Consult,17303,lv,0.6452848,0,33,28.44123,,59440,101786
2020D,New Hampshire,1/27/20,Pete Buttigieg,10/8/19,10/10/19,Optimus,610,lv,0.6449264,0,7.4,7.355548,9.044593,60056,104325
2020D,New Hampshire,1/27/20,Andrew Yang,10/8/19,10/10/19,Optimus,610,lv,0.6449264,0,2.4,2.690759,4.087465,60056,104325
2020D,New Hampshire,1/27/20,Elizabeth Warren,10/8/19,10/10/19,Optimus,610,lv,0.6449264,0,25.4,24.16265,16.61647,60056,104325
2020D,New Hampshire,1/27/20,Bernard Sanders,10/8/19,10/10/19,Optimus,610,lv,0.6449264,0,9.3,12.12295,16.72462,60056,104325
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,10/8/19,10/10/19,Optimus,610,lv,0.6449264,0,18.2,18.04112,18.35007,60056,104325
2020D,Nevada,1/27/20,Pete Buttigieg,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,4.7,4.861889,6.963104,57799,93891
2020D,Nevada,1/27/20,Tulsi Gabbard,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,1.7,1.182648,1.780197,57799,93891
2020D,Nevada,1/27/20,Andrew Yang,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,3.2,2.058145,5.316138,57799,93891
2020D,Nevada,1/27/20,Amy Klobuchar,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,2.4,2.536233,4.207357,57799,93891
2020D,Nevada,1/27/20,Elizabeth Warren,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,9.9,9.866298,19.72528,57799,93891
2020D,Nevada,1/27/20,Bernard Sanders,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,22.5,17.61224,18.2364,57799,93891
2020D,Nevada,1/27/20,Joseph R. Biden Jr.,3/28/19,3/30/19,Emerson College,310,lv,0.6447603,0,26.4,25.37349,24.76807,57799,93891
2020D,South Carolina,1/27/20,Andrew Yang,2/15/19,2/18/19,Change Research,600,lv,0.6441117,0,1,0.8283029,4.192259,57558,93246
2020D,South Carolina,1/27/20,Pete Buttigieg,10/8/19,10/10/19,Optimus,607,lv,0.6434592,0,4,3.964408,5.325482,60057,104326
2020D,South Carolina,1/27/20,Andrew Yang,10/8/19,10/10/19,Optimus,607,lv,0.6434592,0,1.9,2.176666,3.50803,60057,104326
2020D,South Carolina,1/27/20,Elizabeth Warren,10/8/19,10/10/19,Optimus,607,lv,0.6434592,0,16,14.99192,9.051953,60057,104326
2020D,South Carolina,1/27/20,Bernard Sanders,10/8/19,10/10/19,Optimus,607,lv,0.6434592,0,8.1,10.77035,15.15377,60057,104326
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,10/8/19,10/10/19,Optimus,607,lv,0.6434592,0,32.1,31.90018,32.28841,60057,104326
2020D,National,1/27/20,Pete Buttigieg,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,6,6.005928,,58060,94455
2020D,National,1/27/20,Tulsi Gabbard,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,1,0.8651938,,58060,94455
2020D,National,1/27/20,Andrew Yang,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,1,0.7635572,,58060,94455
2020D,National,1/27/20,John K. Delaney,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,0,-0.5141946,,58060,94455
2020D,National,1/27/20,Amy Klobuchar,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,2,2.034009,,58060,94455
2020D,National,1/27/20,Elizabeth Warren,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,8,8.301942,,58060,94455
2020D,National,1/27/20,Bernard Sanders,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,19,15.46568,,58060,94455
2020D,National,1/27/20,Joseph R. Biden Jr.,5/6/19,5/12/19,Morning Consult,15342,lv,0.6431099,0,39,34.18819,,58060,94455
2020D,National,1/27/20,Michael F. Bennet,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,0,0.0404742,,63136,115061
2020D,National,1/27/20,Pete Buttigieg,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,8,7.862811,,63136,115061
2020D,National,1/27/20,Tulsi Gabbard,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,1,0.9875912,,63136,115061
2020D,National,1/27/20,Andrew Yang,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,3,3.283377,,63136,115061
2020D,National,1/27/20,Tom Steyer,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,1,0.8121153,,63136,115061
2020D,National,1/27/20,Deval Patrick,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,0,0.1664235,,63136,115061
2020D,National,1/27/20,John K. Delaney,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0056359,1,1.155358,,63136,115061
2020D,National,1/27/20,Amy Klobuchar,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,3,2.746737,,63136,115061
2020D,National,1/27/20,Michael Bloomberg,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,5,5.436368,,63136,115061
2020D,National,1/27/20,Elizabeth Warren,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,16,16.52836,,63136,115061
2020D,National,1/27/20,Bernard Sanders,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,20,19.69829,,63136,115061
2020D,National,1/27/20,Joseph R. Biden Jr.,12/12/19,12/15/19,SSRS,408,rv,0.6428962,0.0225759,26,26.12924,,63136,115061
2020D,South Carolina,1/27/20,Michael F. Bennet,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,0,-0.0778346,-0.035888,63025,114294
2020D,South Carolina,1/27/20,Pete Buttigieg,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,10,9.080012,7.242907,63025,114294
2020D,South Carolina,1/27/20,Tulsi Gabbard,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,4,3.478047,3.072662,63025,114294
2020D,South Carolina,1/27/20,Andrew Yang,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,3,3.514576,4.240716,63025,114294
2020D,South Carolina,1/27/20,Tom Steyer,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,7,7.466066,8.494798,63025,114294
2020D,South Carolina,1/27/20,John K. Delaney,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,1,0.849428,0.7090094,63025,114294
2020D,South Carolina,1/27/20,Amy Klobuchar,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,2,2.152273,2.882254,63025,114294
2020D,South Carolina,1/27/20,Elizabeth Warren,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,10,7.720544,7.265714,63025,114294
2020D,South Carolina,1/27/20,Bernard Sanders,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,13,13.08346,16.00665,63025,114294
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,11/22/19,12/2/19,YouGov,400,lv,0.6417354,0.2868935,39,39.58772,40.33678,63025,114294
2020D,National,1/27/20,Michael F. Bennet,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,1,0.6168683,,59748,103474
2020D,National,1/27/20,Pete Buttigieg,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,5,5.005549,,59748,103474
2020D,National,1/27/20,Tulsi Gabbard,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,1,0.8651938,,59748,103474
2020D,National,1/27/20,Andrew Yang,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,3,2.709178,,59748,103474
2020D,National,1/27/20,Tom Steyer,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,1,0.4540243,,59748,103474
2020D,National,1/27/20,John K. Delaney,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,1,0.412769,,59748,103474
2020D,National,1/27/20,Amy Klobuchar,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,1,1.030454,,59748,103474
2020D,National,1/27/20,Elizabeth Warren,9/23/19,9/29/19,Morning Consult,16274,lv,0.6413684,0,21,21.46135,,59748,103474
